A,B,C,D,E,F,G,H,Gender
2.060810811,1.932773109,0.3982300885,0.4046396317,0.3345662408,0.2534562212,0.3786746388,1.071428571,I
2.195945946,2.142857143,0.5088495575,0.5525057553,0.516139879,0.3884134299,0.4260089686,0.8928571429,I
2.195945946,2.18487395,0.3982300885,0.5808393837,0.5043712172,0.4443712969,0.3911310414,0.8928571429,I
2.195945946,1.764705882,0.4424778761,0.4878696653,0.4152656355,0.3949967084,0.3911310414,1.428571429,I
2.364864865,2.268907563,0.4867256637,0.7136532672,0.5665770007,0.6023699803,0.5231689088,1.25,I
2.398648649,2.268907563,0.4646017699,0.5436514964,0.3967720242,0.5233706386,0.48081714,0.8928571429,I
2.432432432,2.352941176,0.4867256637,0.7729768018,0.6943510424,0.4674127716,0.6477329347,1.071428571,M
2.432432432,2.394957983,0.5309734513,0.6977156012,0.5934767989,0.5299539171,0.615346288,1.25,I
2.5,2.521008403,0.4203539823,0.6366212148,0.4724277068,0.5134957209,0.5904334828,1.25,I
2.533783784,2.478991597,0.4867256637,0.9066761112,0.8473436449,0.6846609612,0.6900847035,1.25,I
2.567567568,3.193277311,0.4867256637,0.7517265805,0.6523201076,0.5892034233,0.5929247633,1.25,I
2.601351351,2.394957983,0.3982300885,0.6764653798,0.6002017485,0.4443712969,0.5406078724,1.25,I
2.702702703,2.521008403,0.5530973451,0.8579776873,0.7212508406,0.724160632,0.7000498256,1.428571429,I
2.702702703,2.56302521,0.5973451327,0.7676642465,0.6556825824,0.6056616195,0.615346288,1.25,I
2.702702703,2.478991597,0.5088495575,0.8783424827,0.7952252858,0.6484529296,0.6900847035,1.071428571,I
2.736486486,2.521008403,0.5530973451,0.8712590756,0.7985877606,0.5464121132,0.7399103139,1.428571429,I
2.837837838,2.647058824,0.5309734513,1.048344254,0.938130464,0.7208689928,0.6776283009,1.071428571,F
2.871621622,2.605042017,0.5530973451,0.9314680361,0.7666442502,0.6747860434,0.8121574489,1.428571429,I
2.905405405,2.81512605,0.5088495575,0.9854790154,0.8624747814,0.780118499,0.7573492775,1.25,M
2.972972973,2.899159664,0.5973451327,1.122720028,1.023873571,0.7965766952,0.9167912307,1.428571429,I
3.040540541,2.81512605,0.4646017699,1.000531256,0.9633490249,0.7044107966,0.7897359243,1.25,I
3.074324324,2.941176471,0.5752212389,1.167876749,0.9868863484,0.9150757077,0.9392127554,1.428571429,I
3.074324324,3.067226891,0.5752212389,1.161678767,0.9919300605,0.8163265306,0.9790732436,1.25,I
3.108108108,3.025210084,0.5973451327,1.377722685,1.060860794,1.109282423,1.170901844,1.25,M
3.108108108,2.983193277,0.5752212389,1.072250753,0.8977807666,0.8031599737,0.9765819631,1.428571429,I
3.141891892,2.983193277,0.5973451327,1.240481672,1.039004707,1.16194865,0.9890383657,1.25,I
3.209459459,3.109243697,0.685840708,1.541526474,1.381977135,1.227781435,1.20079721,1.607142857,I
3.310810811,3.319327731,0.7743362832,2.186116522,1.780430397,1.612903226,1.527154958,1.607142857,F
3.344594595,3.487394958,0.685840708,2.096688507,2.133490249,1.520737327,1.372695566,1.607142857,M
3.344594595,3.067226891,0.5752212389,1.367983,1.18527236,0.9874917709,1.170901844,1.428571429,I
3.344594595,3.067226891,0.7079646018,1.568089251,1.447545393,1.257406188,1.10363727,1.25,F
3.378378378,3.361344538,0.685840708,1.541526474,1.170141224,1.375905201,1.412556054,1.25,I
3.378378378,3.235294118,0.5530973451,1.504338587,1.528244788,1.125740619,0.9715994021,1.428571429,I
3.378378378,3.529411765,0.7079646018,1.581370639,1.208809684,1.451612903,1.342800199,1.428571429,F
3.378378378,3.319327731,0.685840708,1.565432973,1.208809684,1.385780118,1.275535625,1.428571429,M
3.412162162,3.403361345,0.6194690265,1.63715247,1.387020847,1.211323239,1.337817638,1.607142857,I
3.412162162,3.403361345,0.6194690265,1.465379848,1.313046402,1.082949309,1.178375685,1.607142857,I
3.412162162,3.487394958,0.6637168142,1.602620861,1.489576328,1.217906517,1.210762332,1.785714286,I
3.412162162,3.487394958,0.7300884956,1.839914999,1.812373907,1.089532587,1.382660688,1.428571429,M
3.445945946,3.445378151,0.7300884956,1.653090136,1.3533961,1.494404213,1.283009467,1.428571429,F
3.445945946,3.403361345,0.7300884956,1.870019479,1.630800269,1.642527979,1.457399103,1.428571429,F
3.513513514,3.445378151,0.6415929204,1.405170887,1.148285138,1.178406847,1.20079721,1.607142857,F
3.547297297,3.487394958,0.7522123894,1.909863644,1.676193679,1.474654378,1.589436971,1.428571429,F
3.547297297,3.487394958,0.6637168142,1.639808748,1.41728312,1.201448321,1.362730443,1.25,M
3.547297297,3.529411765,0.685840708,1.871790331,1.479488904,1.247531271,1.935724963,1.785714286,F
3.547297297,3.529411765,1.017699115,2.045333806,1.751849361,1.468071099,1.786248132,1.785714286,M
3.547297297,3.529411765,0.7522123894,1.923145033,1.645931406,1.626069783,1.53712008,1.607142857,F
3.547297297,3.613445378,0.6415929204,1.370639277,1.188634835,1.040157999,1.183358246,1.428571429,F
3.682432432,3.571428571,0.7300884956,1.843456703,1.622394082,1.451612903,1.53712008,1.607142857,F
3.716216216,3.571428571,0.7079646018,2.017885603,1.945191661,1.408821593,1.437468859,1.428571429,M
3.716216216,3.529411765,0.7079646018,2.357889145,2.030934768,1.889400922,1.581963129,1.607142857,F
3.716216216,3.739495798,0.7743362832,2.250752612,1.893073302,1.98485846,1.856003986,1.428571429,F
3.716216216,3.655462185,0.7300884956,2.092261378,1.735036987,1.560236998,1.935724963,1.785714286,M
3.716216216,3.613445378,0.7079646018,2.145386931,2.118359112,1.468071099,1.497259591,1.428571429,M
3.75,3.445378151,0.6637168142,1.823091907,1.43073302,1.576695194,1.611858495,1.785714286,I
3.783783784,3.697478992,0.7522123894,2.421639809,2.205783457,2.007899934,1.811160937,1.607142857,M
3.885135135,3.865546218,0.8185840708,2.430494068,2.518493611,1.184990125,1.831091181,1.964285714,M
3.885135135,3.865546218,0.796460177,2.58721445,2.209145931,2.060566162,2.042850025,1.785714286,M
3.885135135,3.907563025,0.8628318584,2.878519568,2.31338265,2.567478604,2.144992526,1.785714286,F
3.885135135,3.529411765,0.7300884956,2.453515141,1.946872898,2.290980908,1.534628799,1.428571429,F
3.918918919,3.949579832,0.7079646018,2.581901895,2.303295225,2.044107966,2.010463378,1.785714286,M
3.918918919,3.991596639,0.7300884956,2.269346556,1.956960323,0.8229098091,1.985550573,1.25,F
3.952702703,3.739495798,0.685840708,2.434035771,2.177202421,1.892692561,1.661684106,1.964285714,F
3.952702703,3.865546218,0.8849557522,2.912165752,2.515131137,2.774851876,1.990533134,1.785714286,M
4.054054054,3.865546218,0.6415929204,2.236585798,2.022528581,1.965108624,1.611858495,1.607142857,M
4.121621622,3.991596639,0.7522123894,2.758987073,2.172158709,2.518104016,2.30941704,1.785714286,M
4.324324324,3.907563025,0.796460177,2.829821144,2.37726967,2.317314022,2.20976582,1.964285714,M
4.459459459,4.201680672,0.9734513274,4.127855498,4.164425017,2.396313364,3.07922272,1.964285714,M
0.6756756757,0.5882352941,0.1769911504,0.04604214627,0.02858103564,0.04937458855,0.03736920777,0.5357142857,I
1.993243243,1.932773109,0.4203539823,0.3966707987,0.3782784129,0.3357472021,0.3288490284,1.25,I
2.162162162,2.058823529,0.3982300885,0.5020364795,0.4623402824,0.4081632653,0.3761833582,0.7142857143,I
2.331081081,2.268907563,0.4867256637,0.5719851248,0.4152656355,0.4937458855,0.5032386647,1.071428571,I
2.567567568,2.647058824,0.4867256637,0.9066761112,0.7985877606,0.8097432521,0.620328849,1.25,I
2.837837838,2.68907563,0.5088495575,1.015583496,1.039004707,0.7504937459,0.687593423,1.25,I
2.939189189,2.68907563,0.4867256637,1.024437755,0.9599865501,0.7735352205,0.7299451918,1.071428571,F
2.972972973,2.81512605,0.6194690265,1.197095803,1.143241426,0.8689927584,0.5854509218,1.25,M
3.175675676,3.151260504,0.685840708,1.419337701,1.371889711,0.9447004608,1.128550075,1.071428571,M
3.243243243,2.941176471,0.5309734513,1.613245971,1.538332213,1.287030941,1.021425012,1.428571429,F
3.412162162,3.319327731,0.7079646018,1.532672215,1.319771352,1.451612903,1.063776781,1.428571429,M
3.47972973,3.445378151,0.7522123894,1.842571277,1.555144586,1.576695194,1.337817638,1.607142857,F
3.547297297,3.403361345,0.796460177,2.015229325,1.418964358,1.691902567,1.811160937,1.607142857,M
3.614864865,3.655462185,0.7522123894,2.38268107,2.365501009,1.642527979,1.509715994,1.785714286,F
3.648648649,3.529411765,0.685840708,1.897467682,1.467720242,1.698485846,1.53712008,1.785714286,M
3.648648649,3.529411765,0.8407079646,2.534974323,2.456287828,2.004608295,1.629297459,1.428571429,M
3.648648649,3.697478992,0.8849557522,2.305649017,1.945191661,2.047399605,1.841056303,2.321428571,M
3.682432432,3.403361345,0.7079646018,1.679652913,1.64929388,1.313364055,1.128550075,1.428571429,M
3.75,3.865546218,0.7522123894,2.449088011,2.133490249,1.942067149,1.885899352,1.785714286,M
3.817567568,3.739495798,0.7522123894,1.97981229,1.662743779,1.737985517,1.58694569,1.964285714,F
3.817567568,3.739495798,0.7522123894,2.235700372,1.896435777,2.218564845,1.562032885,1.428571429,F
3.918918919,3.361344538,0.7522123894,2.254294316,1.956960323,1.991441738,1.651718984,1.25,F
3.918918919,3.781512605,0.7300884956,2.245440057,2.025891056,1.721527321,1.661684106,1.607142857,M
3.952702703,3.991596639,0.7743362832,2.799716664,2.483187626,2.304147465,2.010463378,1.607142857,M
3.986486486,3.739495798,0.7743362832,2.538516026,2.15870881,2.267939434,1.836073742,1.428571429,F
4.02027027,3.949579832,0.8628318584,2.511067824,1.923335575,2.419354839,1.938216243,1.607142857,F
4.155405405,3.991596639,0.8407079646,2.821852311,2.276395427,2.175773535,2.384155456,1.607142857,M
4.324324324,3.949579832,0.8849557522,3.34336816,3.190988568,2.867017775,2.137518685,1.607142857,M
4.459459459,4.285714286,0.9955752212,3.603683372,2.921990585,3.383805135,2.820129547,2.142857143,F
1.317567568,1.260504202,0.2212389381,0.1452098459,0.09751176866,0.1184990125,0.1370204285,0.8928571429,I
1.418918919,1.428571429,0.3097345133,0.1744289003,0.1395427034,0.1184990125,0.1669157947,1.071428571,I
1.486486486,1.386554622,0.3761061947,0.2240127501,0.1933422999,0.1744568795,0.1743896363,0.7142857143,I
1.52027027,1.428571429,0.3318584071,0.2346378608,0.1882985878,0.181040158,0.211758844,0.7142857143,I
1.52027027,1.386554622,0.2876106195,0.2080750841,0.1714862139,0.09874917709,0.1669157947,0.7142857143,I
1.925675676,1.764705882,0.3761061947,0.3320347087,0.2404169469,0.3357472021,0.2665670154,0.8928571429,I
1.993243243,1.848739496,0.4203539823,0.4515672038,0.3379287155,0.3587886768,0.4035874439,0.8928571429,I
2.128378378,1.974789916,0.3982300885,0.48255711,0.4505716207,0.2962475313,0.3811659193,1.25,I
2.432432432,2.268907563,0.4424778761,0.6020896051,0.4455279085,0.5464121132,0.5156950673,0.8928571429,I
2.466216216,2.394957983,0.4646017699,0.6056313087,0.4102219233,0.5299539171,0.615346288,1.25,I
2.466216216,2.226890756,0.4203539823,0.5764122543,0.499327505,0.3851217907,0.4907822621,1.25,I
2.5,2.43697479,0.5309734513,0.7109969896,0.5648957633,0.5398288348,0.6402590932,1.071428571,I
2.635135135,2.647058824,0.5088495575,0.7180803967,0.5060524546,0.612244898,0.7174887892,1.428571429,I
2.635135135,2.521008403,0.5309734513,0.8774570568,0.7952252858,0.6484529296,0.6900847035,1.25,I
2.668918919,2.43697479,0.5309734513,0.6490171773,0.5094149294,0.4015799868,0.615346288,1.25,I
2.702702703,2.605042017,0.4646017699,0.7357889145,0.5497646268,0.6484529296,0.6253114101,1.071428571,I
2.702702703,2.352941176,0.4424778761,0.780060209,0.6338264963,0.5628703094,0.6651718984,1.428571429,I
2.702702703,2.478991597,0.5530973451,0.7446431734,0.6371889711,0.5167873601,0.6676631789,1.428571429,I
2.77027027,2.605042017,0.5530973451,0.7508411546,0.5447209146,0.6319947334,0.7448928749,1.25,I
2.804054054,2.81512605,0.5309734513,0.9013635559,0.7380632145,0.6747860434,0.8619830593,1.428571429,I
2.972972973,2.941176471,0.5752212389,1.011156366,0.7128446537,0.8788676761,0.9641255605,1.428571429,I
3.006756757,3.025210084,0.6194690265,1.127147158,0.9868863484,0.9216589862,0.8445440957,1.25,I
3.040540541,2.941176471,0.5530973451,1.159907916,1.000336247,0.9874917709,0.8295964126,1.607142857,I
3.040540541,3.109243697,0.6194690265,1.543297326,1.410558171,1.194865043,1.101145989,1.607142857,F
3.074324324,3.109243697,0.5752212389,1.379493536,1.309683927,1.316655695,1.063776781,1.428571429,I
3.074324324,3.067226891,0.6194690265,1.194439525,0.8574310693,1.217906517,1.028898854,1.428571429,I
3.074324324,2.983193277,0.5530973451,1.358243315,1.1600538,1.135615537,1.063776781,1.428571429,M
3.074324324,2.857142857,0.5530973451,1.100584381,0.9969737727,0.7077024358,0.9641255605,1.785714286,I
3.108108108,2.941176471,0.6194690265,1.291836373,1.126429052,1.023699803,0.9392127554,1.071428571,M
3.108108108,3.319327731,0.685840708,1.426421109,1.225622058,0.9710335747,1.285500747,1.607142857,I
3.175675676,2.983193277,0.6194690265,1.301576058,1.170141224,0.9842001317,1.048829098,1.428571429,M
3.175675676,2.983193277,0.5530973451,1.15459536,0.9868863484,0.8624094799,1.013951171,1.607142857,F
3.209459459,3.025210084,0.6637168142,1.39808748,1.18527236,1.155365372,1.168410563,1.607142857,I
3.209459459,3.319327731,0.6194690265,1.329909687,1.155010087,0.8689927584,1.188340807,1.25,I
3.209459459,2.899159664,0.5973451327,1.266159022,1.111297915,0.9809084924,1.093672147,1.428571429,I
3.243243243,3.151260504,0.6637168142,1.38303524,1.156691325,1.152073733,1.223218734,1.428571429,I
3.378378378,3.319327731,0.6415929204,1.540641048,1.568594486,1.181698486,1.073741903,1.428571429,I
3.378378378,3.235294118,0.6637168142,1.737205596,1.630800269,1.412113232,1.183358246,1.25,I
3.445945946,3.067226891,0.685840708,1.827519037,1.466039005,1.461487821,1.58694569,1.785714286,F
3.445945946,3.445378151,0.6415929204,1.741632725,1.450907868,1.408821593,1.410064773,1.607142857,F
3.445945946,3.403361345,0.6194690265,1.34850363,1.092804304,1.003949967,1.312904833,1.428571429,I
3.47972973,3.445378151,0.5973451327,1.748716132,1.420645595,1.306780777,1.387643249,1.25,M
3.513513514,3.487394958,0.5973451327,1.654860988,1.45595158,1.2080316,1.422521176,1.607142857,I
3.513513514,3.235294118,0.5973451327,1.703559412,1.679556153,1.125740619,1.275535625,1.607142857,F
3.513513514,3.403361345,0.685840708,1.847883832,1.531607263,1.576695194,1.529646238,1.607142857,F
3.513513514,3.319327731,0.7300884956,1.91074907,1.644250168,1.658986175,1.382660688,1.964285714,F
3.547297297,3.487394958,0.7079646018,1.788560298,1.479488904,1.323238973,1.512207275,1.607142857,M
3.547297297,3.739495798,0.7079646018,1.983353993,1.709818426,1.68202765,1.532137519,1.607142857,F
3.581081081,3.655462185,0.7300884956,1.987781123,1.650975118,1.458196182,1.763826607,1.785714286,M
3.581081081,3.655462185,0.6637168142,2.005489641,1.444182919,1.658986175,1.736422521,1.607142857,F
3.614864865,3.319327731,0.8407079646,1.909863644,1.735036987,1.63923634,1.454907823,1.607142857,M
3.614864865,3.697478992,0.7300884956,1.9151762,1.518157364,1.793943384,1.571998007,1.428571429,F
3.648648649,3.487394958,0.7743362832,2.195856207,1.904841964,1.886109282,1.571998007,1.785714286,M
3.682432432,3.739495798,0.796460177,2.460598548,2.437794217,1.836734694,1.646736423,1.785714286,M
3.682432432,3.949579832,0.685840708,1.917832477,1.523201076,1.290322581,1.736422521,1.607142857,M
3.682432432,3.487394958,0.685840708,1.707101116,1.499663753,1.12244898,1.407573493,1.785714286,I
3.682432432,3.571428571,0.7300884956,1.918717903,1.613987895,1.691902567,1.512207275,1.607142857,M
3.716216216,3.613445378,0.5973451327,2.30299274,2.047747142,1.757735352,1.788739412,2.321428571,F
3.716216216,3.613445378,0.7079646018,2.032937843,1.763618023,1.688610928,1.644245142,1.785714286,I
3.75,3.655462185,0.7522123894,2.151584912,1.851042367,1.392363397,1.53712008,1.785714286,I
3.75,3.781512605,0.8628318584,2.309190721,1.731674512,2.172481896,1.860986547,1.428571429,F
3.817567568,3.739495798,0.7743362832,2.250752612,1.699731002,1.922317314,2.010463378,2.142857143,M
3.851351351,3.823529412,0.8407079646,2.628829467,2.163752522,1.945358789,2.110114599,1.964285714,M
3.885135135,3.907563025,0.7522123894,2.414556402,2.066240753,1.8959842,1.786248132,1.785714286,M
3.885135135,3.697478992,0.7522123894,2.256065167,2.086415602,1.514154049,1.980568012,1.785714286,M
3.885135135,3.697478992,0.7079646018,2.13476182,1.845998655,1.770901909,1.58694569,1.607142857,M
3.885135135,3.907563025,0.8628318584,2.264919426,2.009078682,1.616194865,1.898355755,1.607142857,F
3.885135135,3.949579832,0.907079646,2.524349212,2.316745124,2.011191573,2.16243149,2.142857143,M
3.885135135,3.823529412,0.7743362832,2.041792102,1.662743779,1.329822251,1.910812157,1.964285714,M
3.885135135,3.823529412,0.7743362832,2.387108199,1.930060525,2.073732719,1.928251121,1.607142857,F
3.885135135,3.949579832,0.8407079646,2.419868957,2.005716207,1.945358789,1.985550573,1.785714286,M
3.952702703,3.991596639,0.7522123894,2.530547193,2.088096839,2.030941409,1.975585451,1.607142857,F
3.952702703,3.823529412,0.796460177,2.229502391,1.677874916,1.533903884,1.68161435,1.607142857,M
3.986486486,4.075630252,0.8628318584,3.120240836,2.856422327,2.376563529,2.334329846,1.785714286,F
4.02027027,3.823529412,0.685840708,2.259606871,1.88130464,2.001316656,1.776283009,1.785714286,F
4.02027027,4.075630252,0.8628318584,2.151584912,1.785474109,1.797235023,1.644245142,1.785714286,M
4.02027027,4.075630252,0.8849557522,2.581901895,2.160390047,2.1560237,2.06776283,1.428571429,F
4.054054054,4.033613445,0.8185840708,2.754559943,2.362138534,2.643186307,1.985550573,1.785714286,F
4.054054054,3.823529412,0.7522123894,2.700548964,2.716879623,2.090190915,1.691579472,1.785714286,M
4.054054054,3.991596639,0.8628318584,2.650079688,2.08137189,2.465437788,2.110114599,1.428571429,F
4.121621622,4.159663866,0.8407079646,3.334513901,2.989240081,2.695852535,2.431489786,1.607142857,M
4.121621622,4.033613445,0.7743362832,2.532318045,2.138533961,1.622778144,2.284504235,1.785714286,M
4.256756757,4.159663866,0.9292035398,2.543828582,2.199058507,2.139565504,2.294469357,1.785714286,M
4.256756757,3.991596639,0.7522123894,2.76607048,2.054472091,2.590520079,2.184853014,1.607142857,F
4.290540541,4.201680672,0.7743362832,3.786081105,4.184599866,2.448979592,2.154957648,1.785714286,M
4.391891892,4.243697479,0.8185840708,3.169824686,2.932078009,2.41277156,2.159940209,1.785714286,F
4.763513514,4.579831933,0.9292035398,4.508588631,4.013113652,3.778801843,3.353263577,1.785714286,M
1.081081081,0.6302521008,0.3318584071,0.2771383035,0.2269670477,0.2402896643,0.2242152466,0.7142857143,I
1.858108108,1.638655462,0.4424778761,0.707455286,0.576664425,0.4114549045,0.6178375685,1.071428571,I
1.925675676,1.638655462,0.5088495575,0.819904374,0.7027572293,0.6912442396,0.6302939711,1.071428571,I
2.060810811,1.890756303,0.4203539823,0.5073490349,0.5514458642,0.2830809743,0.3263577479,1.071428571,I
2.060810811,2.226890756,0.5088495575,1.143084824,1.08271688,0.8689927584,0.8096661684,1.071428571,F
2.398648649,2.142857143,0.5752212389,1.144855676,0.9162743779,1.069782752,0.9093173891,1.428571429,M
2.635135135,2.56302521,0.4646017699,0.7968833009,0.7363819771,1.043449638,0.5082212257,1.428571429,I
2.668918919,2.521008403,0.5309734513,0.8668319462,0.5901143241,0.7373271889,0.6527154958,1.428571429,I
2.77027027,2.605042017,0.6637168142,1.615902249,1.390383322,1.306780777,1.352765321,1.071428571,F
2.837837838,2.68907563,0.685840708,1.724809633,1.509751177,1.500987492,1.225710015,1.428571429,M
2.871621622,2.857142857,0.6415929204,1.389233221,1.112979153,1.191573404,1.215744893,1.25,I
2.905405405,2.899159664,0.6637168142,1.368868426,1.155010087,1.030283081,0.9142999502,1.071428571,M
2.939189189,2.68907563,0.6637168142,1.486630069,1.289509079,1.023699803,1.263079223,1.607142857,I
2.939189189,2.731092437,0.5973451327,1.202408358,1.151647613,0.9315339039,0.8395615346,1.428571429,M
2.972972973,2.647058824,0.5088495575,1.084646715,1.144922663,1.017116524,0.7199800698,1.428571429,M
3.209459459,3.025210084,0.796460177,2.060386046,1.684599866,1.978275181,1.542102641,1.428571429,F
3.378378378,3.067226891,0.8407079646,3.120240836,3.069939475,2.478604345,2.032884903,1.607142857,F
3.581081081,3.361344538,0.7079646018,1.982468567,1.788836584,1.793943384,1.342800199,1.607142857,M
3.648648649,3.781512605,0.7300884956,2.063042323,1.642568931,1.942067149,1.711509716,1.607142857,M
3.648648649,3.529411765,0.6637168142,1.833717018,1.597175521,1.527320606,1.402590932,1.428571429,M
3.716216216,3.571428571,0.796460177,2.162210023,1.896435777,1.955233706,1.674140508,1.607142857,M
3.716216216,3.487394958,0.6637168142,1.986895697,1.866173504,1.520737327,1.422521176,1.428571429,M
3.783783784,3.781512605,0.7522123894,2.23392952,1.718224613,2.116524029,1.761335326,1.428571429,F
3.885135135,3.949579832,0.7300884956,2.1887728,2.172158709,1.632653061,1.48978575,1.428571429,F
3.885135135,3.739495798,0.7522123894,2.483619621,2.330195024,2.090190915,1.604384654,1.785714286,F
4.02027027,3.949579832,0.8628318584,2.422525235,2.03597848,1.942067149,2.0204285,1.964285714,F
4.189189189,3.949579832,0.907079646,3.216752258,2.750504371,2.646477946,2.247135027,2.142857143,F
4.256756757,4.201680672,0.8628318584,3.09987604,2.385675857,2.771560237,2.563527653,1.964285714,F
1.351351351,1.260504202,0.2876106195,0.1753143262,0.1344989913,0.1349572087,0.1619332337,0.7142857143,I
1.418918919,1.260504202,0.3097345133,0.1841685851,0.1277740417,0.1843317972,0.1619332337,0.7142857143,I
1.925675676,1.764705882,0.3761061947,0.3267221534,0.223604573,0.2402896643,0.2989536622,1.071428571,I
2.094594595,1.974789916,0.4424778761,0.4524526297,0.3328850034,0.3982883476,0.4210264076,0.8928571429,I
2.195945946,2.18487395,0.4424778761,0.5675579954,0.477471419,0.4805793285,0.4459392128,0.8928571429,I
2.398648649,2.31092437,0.4203539823,0.5631308659,0.3934095494,0.4246214615,0.6053811659,1.071428571,I
2.432432432,2.68907563,0.4867256637,0.7322472109,0.5682582381,0.4970375247,0.7149975087,1.25,I
2.533783784,2.352941176,0.5088495575,0.6932884718,0.6523201076,0.4641211323,0.5406078724,1.071428571,I
2.702702703,2.521008403,0.5973451327,0.8420400213,0.7178883658,0.5892034233,0.7075236672,1.25,I
2.702702703,2.56302521,0.4867256637,0.7968833009,0.6388702085,0.6484529296,0.6402590932,1.25,I
2.77027027,2.647058824,0.6194690265,0.8933947229,0.8120376597,0.5760368664,0.7224713503,1.25,I
2.939189189,2.857142857,0.4646017699,0.9748539047,0.7834566241,0.8327847268,0.8146487294,1.25,I
2.972972973,2.81512605,0.5309734513,0.996989552,0.7868190989,0.8854509546,0.884404584,1.428571429,I
3.006756757,2.983193277,0.6194690265,1.23428369,1.138197714,0.8459512837,0.96163428,1.607142857,I
3.040540541,2.899159664,0.6194690265,1.068709049,0.8725622058,0.7077024358,1.038863976,1.428571429,I
3.074324324,3.109243697,0.685840708,1.396316628,1.028917283,1.12244898,1.285500747,1.428571429,M
3.074324324,3.109243697,0.5752212389,1.239596246,0.9969737727,0.9150757077,1.088689586,1.428571429,M
3.074324324,3.067226891,0.5973451327,1.191783248,0.985205111,1.023699803,0.9018435476,1.607142857,M
3.074324324,2.857142857,0.5088495575,0.8376128918,0.6775386685,0.6616194865,0.7299451918,1.25,I
3.074324324,2.983193277,0.6637168142,1.080219586,0.8154001345,1.000658328,0.9367214748,1.785714286,I
3.108108108,2.899159664,0.6415929204,1.244908801,1.027236046,0.8953258723,1.088689586,1.607142857,I
3.108108108,3.319327731,0.5973451327,1.285638392,0.9532616005,1.211323239,1.312904833,1.428571429,I
3.243243243,3.235294118,0.6194690265,1.494598902,1.1600538,1.125740619,1.355256602,1.607142857,F
3.243243243,3.403361345,0.7079646018,1.519390827,1.12138534,1.270572745,1.362730443,1.607142857,M
3.277027027,3.445378151,0.6415929204,1.568089251,1.12138534,1.445029625,1.335326358,1.428571429,M
3.277027027,3.151260504,0.6415929204,1.586683195,1.306321453,1.527320606,1.213253612,1.428571429,F
3.310810811,3.151260504,0.5530973451,1.155480786,0.9431741762,0.9117840685,1.038863976,1.428571429,I
3.378378378,3.319327731,0.6415929204,1.404285461,1.220578346,0.9874917709,1.287992028,1.607142857,I
3.378378378,3.445378151,0.5309734513,1.862050646,1.731674512,1.435154707,1.163428002,1.428571429,M
3.378378378,3.403361345,0.6637168142,1.638037896,1.116341627,1.359447005,1.479820628,1.428571429,F
3.412162162,3.067226891,0.6194690265,1.237825394,1.101210491,0.668202765,1.116093672,1.428571429,I
3.412162162,3.319327731,0.685840708,1.461838144,1.07599193,1.296905859,1.210762332,1.25,M
3.445945946,3.067226891,0.685840708,1.739861874,1.482851379,1.415404872,1.425012456,2.142857143,F
3.445945946,3.487394958,0.6415929204,1.690278024,1.350033625,1.55365372,1.312904833,1.428571429,M
3.47972973,3.319327731,0.5530973451,1.519390827,1.466039005,0.9940750494,1.213253612,1.428571429,I
3.513513514,3.571428571,0.8185840708,2.083407119,1.76529926,1.955233706,1.557050324,1.607142857,M
3.648648649,3.571428571,0.8185840708,2.157782894,1.672831204,2.07044108,1.6367713,1.607142857,M
3.648648649,3.361344538,0.5752212389,1.711528245,1.644250168,1.194865043,1.315396114,1.607142857,M
3.682432432,3.739495798,0.7743362832,1.956791217,1.642568931,1.576695194,1.701544594,1.785714286,F
3.682432432,3.571428571,0.796460177,1.998406233,1.773705447,1.744568795,1.517189836,1.964285714,I
3.682432432,3.571428571,0.685840708,2.219762706,1.768661735,2.45885451,1.574489287,1.785714286,M
3.716216216,3.697478992,0.685840708,2.080750841,1.696368527,1.826859776,1.711509716,1.428571429,M
3.716216216,3.739495798,0.8185840708,2.196741633,2.012441157,1.629361422,1.661684106,1.607142857,M
3.75,3.655462185,0.7079646018,1.926686736,1.365164761,1.471362739,1.756352765,1.964285714,M
3.75,3.529411765,0.6637168142,1.894811404,1.452589106,1.955233706,1.562032885,1.25,F
3.851351351,3.823529412,0.685840708,1.995749956,1.682918628,1.576695194,1.696562033,1.607142857,F
3.885135135,3.781512605,0.7743362832,2.13476182,1.713180901,1.721527321,1.935724963,1.607142857,F
3.885135135,3.697478992,0.7743362832,2.16929343,1.77202421,1.695194207,1.836073742,1.785714286,F
3.918918919,3.907563025,0.7743362832,2.603152116,2.106590451,1.774193548,2.234678625,2.142857143,F
3.986486486,3.949579832,0.796460177,2.791747831,2.276395427,1.504279131,2.264573991,2.321428571,F
4.02027027,3.907563025,0.7743362832,2.609350097,2.106590451,2.491770902,1.856003986,1.607142857,M
4.054054054,4.075630252,0.7743362832,2.749247388,2.231002017,1.826859776,2.543597409,1.964285714,M
4.054054054,4.075630252,0.9292035398,2.817425182,2.303295225,2.090190915,2.234678625,1.785714286,F
4.189189189,4.411764706,0.8849557522,3.360191252,2.266308003,3.143515471,2.630792227,2.142857143,M
4.189189189,4.033613445,0.7743362832,2.406587569,1.834229993,1.849901251,2.30941704,1.607142857,F
4.256756757,4.243697479,0.7522123894,2.577474765,2.037659718,2.090190915,2.184853014,1.785714286,F
4.493243243,4.411764706,0.907079646,4.212856384,2.738735709,3.087557604,2.424015944,1.964285714,M
0.8783783784,0.8403361345,0.1991150442,0.08411545954,0.07565568258,0.06912442396,0.06228201295,0.3571428571,I
