A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.5372338486,0.5372338486,29.54786167,18.05500739,15.64767307,14.04278353,7.391777606,4.619861004,60.35049535,75.43433357,30.6746245,4.1088349,0.04722393029,0.01833037505,0.01325585593,0.03174175376,0.1637770539,0.02797047438,0.00E+00,1
0.5372338486,0.5372338486,4.297870788,2.808556706,2.808556706,2.407334319,1.231962934,1.231962934,28.49997428,10.71440457,3.767113797,0.6050890051,0.002893371446,0.000413338778,-1.01E-19,3.85E-17,0.1570360976,0.02790984386,1,1
0.5372338486,0.5372338486,12.35637852,8.826892504,8.425670117,7.222002958,3.387898069,2.463925869,8.747884521,9.693280026,3.024690854,0.09103638097,0.0003921547891,0.0003921547891,0.0001960773946,0.0005950322042,0.1556888204,0.02588527192,1,1
0.5372338486,-2.89E-15,11.28191082,8.425670117,7.623225344,6.820780571,3.387898069,2.771916602,57.568675,59.91667777,36.82537255,4.722369281,0.02540361857,0.003095372326,-7.58E-19,4.29E-17,0.1750975949,0.02947618312,1,1
0.5372338486,0.5372338486,16.65424931,12.43789398,12.43789398,12.0366716,8.623740541,7.69976834,7.4443507,12.27722993,1.931307789,0.02581987211,0,0,0,4.02E-17,0.1641368762,0.03512578996,0.00E+00,1
1.32E-16,0.5372338486,17.19148315,12.43789398,12.43789398,11.63544921,8.315749807,7.391777606,0.4196382985,0.04209754454,-1.03E-17,-2.53E-33,0,0,0,3.99E-17,0.1628505342,0.0277672555,1,0
0.5372338486,0.5372338486,15.57978161,10.03055966,9.22811489,7.623225344,4.927851737,3.079907336,11.98804744,14.13533858,3.971741155,1.166016153,0.02240221882,0.00290401364,0.0003111335616,0.0006294605908,0.1550231034,0.03178867386,0.00E+00,1
0.5372338486,-7.11E-15,28.47339397,20.46234171,20.06111933,19.25867455,14.16757375,11.70364788,3.405293078,4.388397331,0.876371508,0.07063260161,0,0,0,4.06E-17,0.1657501356,0.03179293933,0.00E+00,1
0.5372338486,0.5372338486,3.223403091,2.407334319,2.006111933,2.006111933,1.539953668,0.9239722008,25.46312682,30.18559139,7.402831287,1.213792658,0.02538002503,0.0009361114322,-2.29E-19,3.66E-17,0.1496029176,0.0296717851,1,0
0.5372338486,0.5372338486,2.148935394,1.604889546,1.604889546,1.604889546,1.231962934,0.9239722008,43.09440162,32.00138078,11.7930225,1.086535055,0,0,0,3.59E-17,0.1467014881,0.05331677449,1,0
0.5372338486,0.5372338486,18.26595085,13.24033876,12.83911637,12.43789398,9.547712741,8.315749807,6.192042822,7.085962567,0.8258126308,0.09046445367,0.0001545126013,-3.78E-20,-9.27E-36,3.89E-17,0.1587182138,0.03563185677,0.00E+00,1
0.5372338486,0.5372338486,40.29253864,25.27701035,24.07334319,22.06723126,14.78355521,10.77967568,4.064089569,3.692724616,0.08740157722,-2.14E-17,0,0,0,3.83E-17,0.1563268119,0.0377694635,0.00E+00,1
0.5372338486,0.5372338486,4.835104637,3.209779092,2.808556706,2.808556706,1.847944402,1.539953668,16.03026228,5.428785159,1.002987478,0.04959390735,0.0001022052164,0.0001022052164,-2.50E-20,4.16E-17,0.16994918,0.02915871074,1,1
0.5372338486,0.5372338486,46.20211098,34.50512524,33.70268047,29.6904566,19.71140695,15.09154595,15.62891986,31.71734371,5.984719491,0.231119937,0.0003070172415,-7.52E-20,-1.84E-35,3.74E-17,0.1527011677,0.04658099775,0,0
0.5372338486,0.5372338486,8.058507728,5.617113411,5.215891025,4.814668638,3.695888803,2.771916602,10.47131073,7.310867729,2.356709162,0.3632208661,0.001716605884,-4.20E-19,-1.03E-34,4.20E-17,0.1713055975,0.0226767291,1,0
0.5372338486,0.5372338486,6.446806183,4.814668638,4.814668638,4.814668638,3.387898069,2.771916602,49.03388187,18.92487111,7.976124997,1.172538307,0.02175073587,0.007149546043,0.002416781896,0.003055900158,0.157483362,0.02872515681,1,1
0.5372338486,0.5372338486,19.34041855,14.04278353,14.04278353,13.24033876,9.855703475,6.467805405,7.924513798,14.52367218,2.122947106,0.890433697,0.0618770259,-1.52E-17,-3.71E-33,3.74E-17,0.1525488297,0.03346530582,0,0
0.5372338486,0.5372338486,20.95212009,14.04278353,12.83911637,8.826892504,5.543833205,4.003879537,14.66555657,11.72235043,4.169845518,1.194590682,0.02331965622,0.009080200573,0.004127363897,4.13E-17,0.1685491939,0.0278687126,1,1
0.5372338486,0.5372338486,38.14360325,28.08556706,27.68434467,26.07945512,18.78743475,10.77967568,6.995543216,5.935388451,0.9728256614,0.05113416384,0,0,0,3.75E-17,0.1530786612,0.01901421905,0.00E+00,1
0.5372338486,0.5372338486,47.27657867,32.49901331,30.09167899,28.48678944,21.25136062,18.47944402,19.25013847,27.55017726,7.34775662,1.302414515,0.02057256473,0.0009351074516,0.0003117359499,3.83E-17,0.1561677711,0.02837782618,0.00E+00,1
0.5372338486,0.5372338486,11.81914467,8.826892504,8.826892504,8.024447731,5.543833205,3.695888803,57.88445851,85.65679668,30.41524245,5.489535428,0.01772276604,0.0006041954739,-1.48E-19,3.54E-17,0.1444953293,0.0247524866,1,0
0.5372338486,0.5372338486,9.132975425,6.419558184,5.215891025,4.814668638,2.155935135,1.539953668,71.51290772,20.52048865,11.94228713,2.268501344,0.1175148149,0.03800738916,0.01633295581,0.02712042838,0.1461564228,0.03460205193,0.00E+00,1
0.5372338486,0.5372338486,6.984040031,5.215891025,4.814668638,4.413446252,2.771916602,2.463925869,9.967610984,12.21169848,5.204452765,0.3418798314,0,0,0,4.11E-17,0.1679099836,0.02517842363,0,0
0.5372338486,0.5372338486,37.6063694,28.08556706,28.08556706,26.8818999,19.71140695,16.32350888,6.011397017,7.530926205,1.252345261,0.1413105543,0,0,0,3.96E-17,0.1617134834,0.02774867026,0.00E+00,1
0.5372338486,-6.05E-15,24.17552318,18.05500739,17.65378501,16.85134023,12.01163861,9.239722008,8.513451215,11.13764589,1.629119376,0.0614280154,0,0,0,3.82E-17,0.1557756531,0.03157022118,0,0
0.5372338486,0.5372338486,26.32445858,19.65989694,18.85745217,18.05500739,13.24360154,10.16369421,5.004807226,5.925102158,0.4791079501,-1.17E-16,0,0,0,3.89E-17,0.1587252213,0.03943604116,0,0
0.5372338486,0.5372338486,10.74467697,7.623225344,7.623225344,6.820780571,4.927851737,3.387898069,3.303850786,3.82378415,0.07985314467,-1.96E-17,0,0,0,3.96E-17,0.1617753326,0.03941715125,1,1
0.5372338486,0.5372338486,26.86169243,19.65989694,18.85745217,16.45011785,10.77967568,7.391777606,17.13203168,26.77900595,13.2188339,4.897616708,0.1717791585,0.076567068,0.02017338208,0.0347839435,0.1692481206,0.03153731617,0,0
0.5372338486,0.5372338486,13.43084621,9.629337277,9.22811489,8.826892504,5.235842471,3.695888803,13.42289527,17.35896524,3.831542541,0.267602348,0.0001956758024,-4.79E-20,-1.17E-35,3.81E-17,0.1554450796,0.02939148319,1,0
0.5372338486,0.5372338486,12.89361237,9.629337277,9.629337277,9.22811489,7.083786873,4.31187027,3.644770041,1.755185255,0.1664736758,-4.08E-17,0,0,0,4.21E-17,0.1717647442,0.03614097035,0,0
0.5372338486,0.5372338486,23.10105549,16.85134023,16.45011785,15.64767307,11.39565714,9.855703475,5.037449932,5.986383203,1.33131322,0.4541211939,0.0266026725,0.018250659,0.01438402884,0.03097793106,0.1532203356,0.0389570905,0,0
0.5372338486,0.5372338486,27.93616012,20.46234171,20.46234171,20.46234171,15.09154595,12.93561081,4.221526732,6.188202994,0.2796850471,-6.85E-17,0,0,0,4.03E-17,0.16458932,0.03586645728,0.00E+00,1
0.5372338486,0.5372338486,8.595741577,5.617113411,5.617113411,5.215891025,2.771916602,1.539953668,27.95298612,35.97669459,9.27707652,0.5332504012,0.0005911437272,0.0004926532387,0.0003940623521,0.001195853252,0.1597291287,0.03289007756,1,1
0.5372338486,0.5372338486,3.76063694,2.808556706,2.808556706,2.808556706,1.847944402,1.539953668,21.02180681,22.73508773,8.638817412,0.3009504967,0.0008680415532,0.0003858297119,0.0003858297119,0.001170869821,0.1538735609,0.03366121248,1,0
0.5372338486,0.5372338486,5.909572334,4.413446252,4.012223865,3.209779092,2.155935135,1.539953668,16.35161334,28.6388119,9.440158945,0.2359229506,0.00212492476,0.0003863317022,0.0003863317022,0.001172393201,0.1522624343,0.03048344193,0.00E+00,1
0.5372338486,0.5372338486,17.728717,13.24033876,12.0366716,10.03055966,6.159814672,3.695888803,55.6374034,51.87721162,21.35220616,5.728271825,0.2330183556,0.0380827881,0.01356508193,0.01341701647,0.1541124269,0.03079817223,1,1
0.5372338486,0.5372338486,9.132975425,6.820780571,6.820780571,5.617113411,3.695888803,2.771916602,21.1494665,20.13509363,7.447417261,1.134336755,0.0133348692,0.003235628404,0.0005883325818,0.0002976684401,0.1535399407,0.03273073202,1,0
0.5372338486,-7.50E-15,30.08509552,20.8635641,18.85745217,15.64767307,9.547712741,6.159814672,5.946135629,6.604765109,1.660480477,0.2818719762,0.005513961386,0.001378465247,0.0001532074266,4.15E-17,0.1694452459,0.03114215142,0.00E+00,1
0.5372338486,0.5372338486,6.446806183,4.814668638,4.814668638,4.413446252,3.079907336,2.155935135,9.25731875,15.17650326,0.9322053858,-2.28E-16,0,0,0,4.02E-17,0.1642681916,0.03938607429,0.00E+00,1
0.5372338486,-1.16E-14,46.73934482,34.50512524,34.10390286,32.49901331,24.63925869,20.32738842,3.268462343,2.388402837,0.5478349673,0.00788268669,0,0,0,3.94E-17,0.1609725114,0.02668992121,0,0
0.5372338486,-3.95E-16,1.074467697,0.8024447731,0.8024447731,0.8024447731,0.6159814672,0.3079907336,13.61855439,7.238369015,0.5132925739,0.09168977222,0.0007170428838,-1.76E-19,-4.30E-35,4.08E-17,0.1664009235,0.03450699303,1,0
0.5372338486,0.5372338486,30.08509552,22.06723126,21.66600887,21.26478649,15.09154595,11.39565714,4.166004935,2.897294678,0.7563793129,0.0621679096,0,0,0,3.87E-17,0.1578803548,0.04134788298,0,0
0.5372338486,0.5372338486,6.446806183,4.814668638,4.413446252,4.413446252,3.387898069,1.231962934,16.27539426,11.65677195,3.995442964,0.6877329199,0.0007257775143,-1.78E-19,-4.35E-35,3.82E-17,0.1557704736,0.03649622255,0.00E+00,1
0.5372338486,0.5372338486,23.10105549,17.25256262,16.85134023,16.85134023,12.62762008,11.70364788,4.214915711,5.911103797,0.4385363849,0.00913655961,0,0,0,3.78E-17,0.1542690303,0.0397730128,0.00E+00,1
0.5372338486,0.5372338486,3.223403091,2.407334319,2.407334319,2.407334319,1.847944402,1.539953668,43.81207885,20.61265545,10.29803814,1.347244041,0.0001043135755,-2.55E-20,-6.26E-36,4.08E-17,0.1664603353,0.05001500081,1,0
0.5372338486,0.5372338486,4.297870788,2.808556706,2.407334319,1.20366716,0.9239722008,0.9239722008,1.923979306,1.931584935,0.006470924882,-1.58E-18,0,0,0,3.93E-17,0.1605456603,0.0381475664,0.00E+00,1
0.5372338486,0.5372338486,33.84573246,24.47456558,24.47456558,22.86967603,16.93949035,14.78355521,7.90876808,6.937793924,2.888689734,0.333960192,0.002019506806,-4.95E-19,-1.21E-34,3.99E-17,0.1627832008,0.02545659281,0.00E+00,1
0.5372338486,0.5372338486,32.77126476,24.07334319,23.67212081,22.86967603,16.63149961,12.01163861,14.40826881,18.533069,2.765707728,0.2465258612,0.01089810809,0.0001535086207,-3.76E-20,3.79E-17,0.1546209311,0.03027748096,0.00E+00,1
0.5372338486,0.5372338486,26.86169243,20.06111933,19.25867455,18.45622978,13.24360154,8.931731274,15.22170683,20.12810705,1.964103327,0.2738162836,0.0001573237467,-3.85E-20,-9.44E-36,3.59E-17,0.146664013,0.03868349147,0.00E+00,1
0.5372338486,0.5372338486,32.77126476,24.07334319,24.07334319,23.67212081,17.24748108,14.78355521,10.4737337,16.25494567,3.10397879,0.2437275327,0,0,0,4.04E-17,0.1649972812,0.03415143615,0,0
0.5372338486,0.5372338486,40.82977249,28.88801183,28.48678944,28.08556706,21.25136062,19.40341622,5.109027902,6.001334777,3.194601973,0.7637824541,0.01984919677,0.004922616863,0.0007939477912,4.11E-17,0.1678527046,0.02891314189,0.00E+00,1
0.5372338486,0.5372338486,40.82977249,30.09167899,29.6904566,26.07945512,18.78743475,13.24360154,20.78844654,26.41721364,8.483576522,1.035517628,0.01176775601,-2.88E-18,-7.06E-34,3.86E-17,0.1575506954,0.03524766035,0.00E+00,1
0.5372338486,0.5372338486,10.74467697,8.024447731,8.024447731,7.623225344,5.851823938,4.619861004,1.410665626,1.607467603,0.08011097386,0.05909831448,0.002825903955,0.001726946884,0.001255979624,0.002382261549,0.1566890717,0.04335569774,0,0
0.5372338486,0.5372338486,28.47339397,21.26478649,20.8635641,20.46234171,14.78355521,11.39565714,9.504448359,12.9794458,3.361007622,0.6325675504,0.007530657047,-1.84E-18,-4.52E-34,3.83E-17,0.1562326671,0.02666189102,0,0
0.5372338486,0.5372338486,16.65424931,12.0366716,10.83300444,8.425670117,5.543833205,3.387898069,31.85429643,41.74042003,15.12344839,1.966312092,0.03904570581,0.01557886605,0.01045163796,0.02124475195,0.1569721157,0.03830020907,1,0
0.5372338486,0.5372338486,30.62232937,19.65989694,15.24645069,11.63544921,7.391777606,4.619861004,36.63303784,27.99834403,8.106475711,1.315409274,0.00616865708,0.000809007499,0.0001011008379,3.62E-17,0.1478613896,0.0334503767,1,1
0.5372338486,0.5372338486,5.909572334,4.413446252,4.413446252,4.413446252,3.079907336,2.463925869,28.0284688,8.994546954,2.974326819,0.6287748578,0.001222245879,0.0005092189172,0.000407415293,0.0006181875792,0.1654500297,0.03059982816,0,0
0.5372338486,0.5372338486,37.6063694,26.8818999,26.07945512,23.27089842,16.63149961,11.70364788,10.55177947,13.85833429,4.988843731,1.349110153,0.03004532169,0.0006226687154,-1.53E-19,3.68E-17,0.1504209726,0.03921119028,0.00E+00,1
0.5372338486,0.5372338486,13.43084621,10.03055966,10.03055966,9.629337277,6.775796139,4.31187027,49.94923896,17.43117925,10.90173638,2.638438367,0.03332110931,0.0008278823326,-2.03E-19,3.62E-17,0.1478275706,0.03328767972,1,0
0.5372338486,0.5372338486,17.728717,13.24033876,13.24033876,12.83911637,9.239722008,7.391777606,7.110856486,8.944982441,1.267388377,0.1182554174,0.001382983159,-3.39E-19,-8.30E-35,3.68E-17,0.1501397566,0.0373051373,0,0
0.5372338486,0.5372338486,55.3350864,37.31368195,35.30757001,29.6904566,19.40341622,12.93561081,14.71421202,21.33314863,7.072437032,2.377846117,0.09845615238,0.06893450693,0.05508670409,0.1279179088,0.1431252014,0.03371117935,0.00E+00,1
0.5372338486,0.5372338486,18.8031847,11.63544921,9.629337277,7.623225344,4.31187027,2.771916602,15.74274769,9.569338929,2.700818754,0.3984670407,0.01696004204,0.01120201299,0.00628150449,3.98E-17,0.1624111914,0.04320792989,0.00E+00,1
0.5372338486,0.5372338486,32.23403091,23.27089842,21.66600887,20.46234171,15.39953668,10.16369421,12.19034284,15.50911468,5.374112773,1.179872582,0.01824965501,0.002319897776,0.0003093263967,0.0004692010212,0.1459297438,0.03942415879,0,0
0.5372338486,0.5372338486,22.02658779,16.45011785,16.45011785,15.64767307,10.47168494,7.083786873,2.543544245,2.06482132,-5.06E-16,-1.24E-31,0,0,0,4.02E-17,0.1640143965,0.03144621805,0.00E+00,1
0.5372338486,0.5372338486,26.86169243,20.06111933,20.06111933,17.65378501,12.62762008,7.69976834,12.69262737,18.16794422,2.494473096,0.1593913514,0.002064183939,-5.06E-19,-1.24E-34,3.76E-17,0.1537065984,0.03469436876,0,0
0.5372338486,0.5372338486,9.132975425,6.820780571,6.820780571,6.419558184,3.695888803,2.463925869,9.571097246,14.34135923,4.06706993,1.286361918,0.02141610916,0.001775941133,0.0002089283452,3.99E-17,0.1630470502,0.02821573855,0,0
0.5372338486,0.5372338486,29.54786167,21.66600887,21.26478649,21.26478649,16.01551815,14.16757375,13.1902905,18.84972944,3.593060615,0.4020119822,0,0,0,3.88E-17,0.1584833086,0.02343049749,0.00E+00,1
0.5372338486,0.5372338486,9.132975425,6.419558184,6.419558184,6.419558184,4.31187027,3.695888803,27.24151921,42.68929025,16.81969406,0.6148814755,0.0004933560251,0.0004933560251,0.0004933560251,0.001197681308,0.1555760903,0.03353507663,1,0
0.5372338486,0.5372338486,53.72338486,37.71490433,33.70268047,28.88801183,14.47556448,10.16369421,30.4771636,37.11058371,17.83315764,3.797468776,0.04613240267,0.003362732337,0.002416982692,0.005102408768,0.1500044805,0.03794922234,1,1
0.5372338486,0.5372338486,24.71275703,18.45622978,18.05500739,17.65378501,12.62762008,11.39565714,2.818290459,2.951138148,0.4724883746,0.1187609977,0.0001527054363,-3.74E-20,-9.16E-36,3.63E-17,0.1483287626,0.03242879811,0.00E+00,1
0.5372338486,-2.63E-16,0.5372338486,0.4012223865,0.4012223865,0.4012223865,0.3079907336,0.3079907336,55.38873753,18.32895982,8.557452565,0.1352755035,0,0,0,3.71E-17,0.1515900144,0.0344768301,1,0
0.5372338486,0.5372338486,8.595741577,6.419558184,6.419558184,5.617113411,4.31187027,2.463925869,19.81802811,25.37385616,6.20400196,0.6732356966,0,0,0,3.71E-17,0.1515866629,0.03273286475,0,0
0.5372338486,0.5372338486,32.77126476,24.07334319,22.46845365,20.06111933,14.16757375,11.08766641,6.369747316,2.820443942,0.7373209484,0.1135321881,0,0,0,4.18E-17,0.1705292831,0.03100626593,0.00E+00,1
0.5372338486,0.5372338486,5.372338486,4.012223865,4.012223865,3.611001479,2.463925869,1.231962934,38.3721454,44.01260489,15.56386013,0.56979496,0,0,0,3.77E-17,0.1540356485,0.03130088761,1,0
0.5372338486,0.5372338486,10.74467697,7.623225344,7.623225344,6.820780571,4.003879537,2.463925869,48.06778424,40.10622973,17.87783515,1.38434793,0.002174822592,0.001656969442,-4.06E-19,4.13E-17,0.1687679512,0.03897049625,0.00E+00,1
0.5372338486,0.5372338486,48.35104637,34.10390286,32.49901331,28.48678944,18.17145328,12.01163861,10.31771575,11.85176809,1.800857975,0.2276950919,0.007114306327,0.001237305587,0.000463939396,0.0004692010212,0.1681439748,0.02675207511,0.00E+00,1
0.5372338486,0.5372338486,8.058507728,6.018335798,6.018335798,5.617113411,2.771916602,2.155935135,37.13495586,15.38243404,5.621561612,0.8553428918,0.003593145865,0.0005133352373,-1.26E-19,4.17E-17,0.170166414,0.03084326427,1,0
0.5372338486,0.5372338486,1.074467697,0.8024447731,0.8024447731,0.8024447731,0.6159814672,0.6159814672,8.920651615,4.795913589,0.7274268581,0.007656771207,0,0,0,4.02E-17,0.1643071901,0.0327170216,0,0
0.5372338486,0.5372338486,12.35637852,9.22811489,8.826892504,8.024447731,5.543833205,4.927851737,34.38271925,39.85726751,29.60054083,6.45109135,0.06271555043,0.005449104245,0.001028076047,0.001559941058,0.1653345575,0.02839214595,0,0
0.5372338486,0.5372338486,18.26595085,13.64156114,12.83911637,10.83300444,8.007759073,5.543833205,5.613573394,7.988150588,0.4400690829,-1.08E-16,0,0,0,3.74E-17,0.1527493065,0.04481357234,0.00E+00,1
0.5372338486,0.5372338486,30.08509552,21.66600887,20.06111933,16.04889546,9.547712741,6.775796139,67.6497125,133.0655193,76.5856207,15.26572896,0.2122387701,0.007783860932,-1.91E-18,3.98E-17,0.1625044223,0.0286605655,1,1
0.5372338486,0.5372338486,11.81914467,8.024447731,6.820780571,4.814668638,2.155935135,0.9239722008,41.14240039,30.67807538,11.17431894,1.656591203,0.0184513547,0.0002096311315,-5.13E-20,3.72E-17,0.1520762772,0.02895153106,1,1
0.5372338486,0.5372338486,35.457434,22.06723126,18.05500739,14.04278353,7.391777606,3.387898069,46.52496626,67.15226442,41.33380575,21.7612971,1.649171224,0.7933264277,0.3539231107,0.330036303,0.1370066982,0.02248813466,1,1
0.5372338486,0.5372338486,37.06913555,26.8818999,25.67823274,21.66600887,10.77967568,6.159814672,35.33159035,33.90375207,18.64575211,9.098133822,0.5949385728,0.274418195,0.1635009376,0.1659198401,0.1486505004,0.04219366352,1,1
0.5372338486,0.5372338486,45.66487713,32.9002357,32.49901331,30.49290138,21.55935135,16.63149961,7.805608431,10.48856551,1.487204141,0.2891063106,0.01354429954,0.0021795413,0.001245437829,0.00283470539,0.1588419122,0.03023634971,0.00E+00,1
0.5372338486,-4.21E-15,16.65424931,12.0366716,12.0366716,10.83300444,6.467805405,4.003879537,10.41347408,15.91249643,7.724663429,0.6917355711,0.01010466229,-2.47E-18,-6.06E-34,3.89E-17,0.1587112062,0.03879987769,0.00E+00,1
0.5372338486,0.5372338486,11.28191082,8.024447731,8.024447731,7.222002958,4.619861004,3.079907336,36.61940093,47.30901076,24.59489369,3.343421487,0.02596524527,0.002042196765,9.73E-05,0.0002952310322,0.1597193791,0.03925049348,1,0
0.5372338486,0.5372338486,26.32445858,18.85745217,18.85745217,17.65378501,12.31962934,9.547712741,8.66864097,16.43919024,1.96662451,0.06129700122,0.002289979157,-5.61E-19,-1.37E-34,4.02E-17,0.1640025141,0.03335623182,0,0
0.5372338486,0.5372338486,4.835104637,3.611001479,3.611001479,3.611001479,2.463925869,2.155935135,75.6620052,64.06026083,34.20729934,8.917808755,0.01885485447,0.001458382096,0.0006249778706,0.001264405349,0.1615294591,0.02971565844,1,0
0.5372338486,0.5372338486,44.05317558,32.09779092,31.29534615,29.28923422,21.25136062,13.55159228,9.699562029,6.861011214,1.729655965,0.3797126963,0.0003130411246,0.0003130411246,-7.67E-20,4.24E-17,0.1731150682,0.03087555993,0.00E+00,1
0.5372338486,0.5372338486,9.132975425,6.419558184,5.215891025,4.413446252,3.079907336,1.539953668,64.93031048,62.64111519,32.11430829,6.745614594,0.003341849542,-8.19E-19,-2.00E-34,4.13E-17,0.1685848409,0.02581489177,1,1
0.5372338486,0.5372338486,5.372338486,4.012223865,3.611001479,3.209779092,1.539953668,1.231962934,20.64142809,23.5325022,15.04633899,2.984935608,0.02714150884,0.0001024060125,-2.51E-20,4.13E-17,0.1686146992,0.03077075139,0,0
0.5372338486,0.5372338486,41.90424019,30.89412376,30.49290138,30.49290138,22.48332355,18.78743475,4.888178835,3.102378906,0.9430711646,0.0572347217,0.0001555165818,-3.81E-20,-9.33E-36,4.23E-17,0.172824712,0.02784220579,0.00E+00,1
0.5372338486,0.5372338486,3.223403091,2.407334319,2.407334319,2.407334319,1.847944402,1.539953668,42.65596541,30.96368462,14.16141461,1.325532639,0,0,0,3.68E-17,0.1504045201,0.03672929968,1,0
0.5372338486,0.5372338486,33.30849861,23.27089842,22.46845365,21.66600887,15.70752741,13.55159228,4.909383381,8.351601568,2.591114532,0.02598951868,0,0,0,4.25E-17,0.1734438136,0.03582776343,1,1
0.5372338486,0.5372338486,38.14360325,24.47456558,21.26478649,19.25867455,10.16369421,6.775796139,33.43593849,15.44148028,8.785198047,4.360511466,0.2962361975,0.1299101591,0.06894444634,0.09871410602,0.1507027979,0.04066540877,0.00E+00,1
0.5372338486,0.5372338486,3.223403091,2.407334319,2.407334319,2.407334319,1.847944402,1.847944402,34.73607178,4.467085626,2.084007339,0.003447520654,0,0,0,3.86E-17,0.157483362,0.02939117852,0,0
0.5372338486,0.5372338486,21.48935394,14.8452283,14.44400592,13.24033876,9.547712741,7.69976834,4.807692849,5.663762456,0.6009368633,0.005158263547,0,0,0,3.67E-17,0.149659892,0.03274809855,0.00E+00,1
0.5372338486,0.5372338486,26.86169243,19.65989694,18.85745217,16.45011785,12.01163861,6.467805405,2.67226774,1.731831137,0.2387851066,0.0282436345,0.0003069168434,-7.52E-20,-1.84E-35,4.05E-17,0.1652142105,0.03539573288,0.00E+00,1
0.5372338486,0.5372338486,6.446806183,4.814668638,4.413446252,4.413446252,2.771916602,2.771916602,9.607618787,8.204706955,0.5490258526,0.004844165441,0.000386030508,0.000386030508,0.000386030508,0.001171479173,0.1535326284,0.03221979039,0,0
0.5372338486,0.5372338486,8.058507728,5.617113411,5.215891025,4.814668638,3.387898069,1.231962934,30.41606871,42.20013872,12.01329766,2.141300849,0.0417308517,0.007069729592,9.82E-05,3.99E-17,0.162734148,0.02890369693,0.00E+00,1
0.5372338486,0.5372338486,5.909572334,4.012223865,4.012223865,4.012223865,2.771916602,2.155935135,10.61034422,7.114662232,1.12644735,0.06501830792,0.000582911087,0.0003886408573,0.0003886408573,0.001179400749,0.1670331261,0.03538141311,1,0
0.5372338486,0.5372338486,5.909572334,4.413446252,4.413446252,4.413446252,3.387898069,2.155935135,20.5304424,24.5847191,2.411463853,0.005625211533,0.0001921618706,0.0001921618706,0.0001921618706,0.0005831498406,0.1602227038,0.02885982359,1,1
0.5372338486,0.5372338486,8.595741577,6.018335798,4.814668638,4.413446252,2.771916602,2.155935135,14.95825772,15.57449495,6.819641806,1.230260133,0.002442684593,-5.98E-19,-1.47E-34,4.16E-17,0.1699409538,0.03057789149,1,1
0.5372338486,0.5372338486,28.47339397,21.26478649,20.8635641,20.8635641,16.01551815,12.31962934,6.582127254,9.833361903,2.726647025,0.4409987797,0.004976430219,-1.22E-18,-2.99E-34,4.04E-17,0.1647599386,0.03303540801,0,0
0.5372338486,0.5372338486,18.8031847,12.43789398,11.23422682,10.03055966,6.159814672,4.927851737,16.26353662,23.40303499,5.411046175,2.012112466,0.1128566465,0.05689808573,0.02181960893,0.0434044459,0.1691932789,0.03516722589,0.00E+00,1
0.5372338486,0.5372338486,42.44147404,30.49290138,29.6904566,28.88801183,21.25136062,15.39953668,18.95970875,24.3211404,10.73149268,1.717702601,0.003816732326,-9.35E-19,-2.29E-34,3.94E-17,0.1608667888,0.03104160834,0.00E+00,1
0.5372338486,0.5372338486,2.686169243,1.604889546,1.604889546,1.604889546,1.231962934,0.9239722008,52.08117761,66.13045205,30.91139148,3.47829639,0,0,0,4.19E-17,0.1711042067,0.03138802494,0,0
0.5372338486,-1.18E-15,4.297870788,3.209779092,3.209779092,3.209779092,1.539953668,1.231962934,27.08566173,23.55777198,7.356715974,0.9546163696,0.004097646074,-1.00E-18,-2.46E-34,3.67E-17,0.1498454396,0.03606175459,1,0
0.5372338486,-9.21E-16,3.223403091,2.407334319,2.407334319,2.407334319,1.539953668,1.231962934,85.15679127,109.4783582,36.55720248,2.369424257,0.002248815955,0.0001022052164,0.0001022052164,0.0003101601556,0.1446540655,0.02047361703,1,1
0.5372338486,-2.50E-15,9.670209274,6.820780571,6.820780571,6.820780571,4.31187027,4.31187027,18.37346102,19.19249109,7.929490667,0.6206612166,0.006807088289,0.0008751698149,-2.14E-19,3.58E-17,0.146121385,0.03777311962,1,1
0.5372338486,-3.95E-15,15.57978161,11.23422682,10.43178205,8.826892504,5.235842471,3.387898069,11.95400708,23.31297114,19.32048859,12.74225889,1.263470825,0.1800848886,-4.41E-17,4.23E-17,0.1727128959,0.02462848347,0.00E+00,1
0.5372338486,0.5372338486,18.8031847,14.04278353,13.64156114,12.83911637,9.239722008,6.775796139,5.155913332,7.083427107,0.3812059221,-9.34E-17,0,0,0,3.57E-17,0.1458962295,0.03386808748,1,0
0.5372338486,0.5372338486,49.42551407,33.70268047,31.29534615,28.48678944,18.47944402,13.24360154,6.27819861,8.972617195,6.842541574,5.605256225,0.5716826693,0.4220422851,0.2724020013,0.3868525859,0.158889137,0.03195959709,0.00E+00,1
0.5372338486,0.5372338486,23.10105549,17.25256262,17.25256262,15.64767307,11.08766641,8.623740541,21.54472056,33.99367819,4.120128155,0.3000980647,0,0,0,3.61E-17,0.1473455732,0.04183658326,0,0
0.5372338486,0.5372338486,27.39892628,18.45622978,16.85134023,13.64156114,8.931731274,5.851823938,13.83319313,17.38855849,8.418543937,4.055032582,0.3581613141,0.201382026,0.1432850872,0.2116291598,0.1580433564,0.03313534173,0.00E+00,1
