A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AI
0.7653799759,0.1422841375,-0.1275658806,0,0,0,0,0,0,0,-1.73E-17,0.07059965035,-0.1056711842,2.59E-17,6.34E-33,0,0,0,0,0,0,-0.04342085992,-0.05563932732,0.0664945423,0.08556604651,0.1650297674,-0.1039016279,0.08839392729,0.06799260887,0.01813136237,-0.02574362205,0.09009732283,0.1046825197,b
0.7653799759,0.7653799759,-0.06263104343,0.7385524372,-0.08364844904,0.7329837518,-0.1248713084,0.4190031153,-0.1385852804,0.5914632867,-0.2097613636,0.5249265734,-0.2618923246,0.509234152,-0.2669068713,0.6810512979,-0.6078059473,0.6348955445,-0.371662275,0.482241511,-0.4580621732,0.4981290499,-0.6332349861,0.5675956519,-0.9181711628,0.4648923256,-0.8168439535,0.2683003196,-0.5932505394,0.1705437076,-0.4757108661,0.1564588976,-0.4798604724,g
0.7653799759,0.7653799759,0.7653799759,-0.7385524372,0.7385524372,-0.7385524372,-0.3454932087,0.1451803894,0.08821272586,0.2817928322,0.04294230769,0.1395533217,0.0315944152,0.1944203509,0.1919878801,0.678470005,-0.03678109398,0.2125326604,0.3104009338,-7.60E-17,-1.86E-32,-0.2525403953,-0.1374090707,0.846740638,-0.635662093,0.9534883721,-0.9534883721,0.7071514183,-0.1736834598,0.2481252897,0.108023622,0.4438472441,0.04227244094,b
0.7653799759,0.7653799759,0.1842805368,0.7371861152,0.002725258493,0.5926440177,-0.1262582087,0.3767634112,-0.09840707165,0.4322561189,-0.1473243007,0.451909965,-0.1692146345,0.3961325731,-0.1999058772,0.4397889408,-0.5702048036,0.377157643,-0.3220343888,0.3570224873,-0.230025399,0.4502628017,-0.2767233079,0.2029298613,-0.497167907,0.2784948837,-0.4613930233,0.09035273672,-0.2768002797,0.1107186976,-0.2748324409,0.0982680315,-0.249527874,g
-1.87E-16,-0.7653799759,0.7653799759,0.7385524372,-0.7385524372,1.81E-16,0,0,0,0.6118881119,-0.6118881119,0.6118881119,0.5540935673,-1.36E-16,-3.32E-32,0.9318746892,-0.9318746892,2.28E-16,0,0,0,0.846740638,0.846740638,-0.846740638,0.9534883721,0.9534883721,-0.9534883721,-0.7071514183,0.7071514183,-0.7071514183,-0.5354330709,1.31E-16,3.21E-32,b
0.7653799759,0.7060400663,-0.1488510977,0.7121048744,-0.1305317578,0.642717873,-0.09470308411,0.3423339252,-0.1134241433,0.4850498252,-0.1768907343,0.4301695804,-0.2750465058,0.3509517836,-0.2768639327,0.3471605967,-0.6591056489,0.2522584784,-0.421758073,0.236915399,-0.3168464177,0.2837343204,-0.5054279542,0.1248942441,-0.6064281395,0.08878883721,-0.568174186,-0.05064618458,-0.388424131,-0.0130115861,-0.2895300787,-0.03992724409,-0.2564617323,g
0.7653799759,-0.7653799759,-0.7653799759,-0.3744017725,0.7385524372,0.7385524372,-0.4190031153,0.4190031153,0.2255032866,0,-3.59E-17,0.1465961538,-0.5540935673,0.5540935673,0.5540935673,0,-2.28E-16,0.9318746892,0.5848896435,0.5848896435,0.5848896435,0,1.48E-16,-0.6056566436,0.9534883721,0.3178262791,-0.9534883721,0.7071514183,-0.7071514183,0.4935351179,-0.5354330709,0.2547001575,0.5354330709,b
0.7653799759,0.6442739023,0.3326341375,0.3692762186,0.5624815362,0.07323485968,0.3916003115,-0.1582323364,0.3695020872,-0.4427805944,0.3743592657,-0.5744527972,0.1075440205,-0.4804489912,-0.1414434649,-0.5858602984,-0.6114216211,-0.2339471407,-0.5009813752,0.09501532258,-0.5059178438,0.4358766782,-0.5662832039,0.6341664008,-0.2755867442,0.7431202326,0.07564023256,0.4535315621,0.3028517379,0.2222930483,0.3343618898,-0.002259527559,0.3716387402,g
0.7653799759,0.7653799759,0.7653799759,0,-1.81E-16,0.7385524372,-0.4190031153,-0.4190031153,-0.4190031153,0.6118881119,0.6118881119,0.6118881119,-0.5540935673,1.36E-16,3.32E-32,0.9318746892,-0.9318746892,0.9318746892,0.5848896435,-1.43E-16,-3.51E-32,0.846740638,-0.846740638,-0.846740638,-0.9534883721,0.9534883721,0.9534883721,-0.7071514183,0.7071514183,-0.7071514183,0.5354330709,-1.31E-16,-3.21E-32,b
0.7653799759,0.7653799759,0.4863836671,0.7385524372,0.7385524372,0.5695937962,0.4190031153,-0.1396663084,0.4190031153,-0.6118881119,0.6118881119,-1.50E-16,0.5540935673,-0.5540935673,0.5540935673,-0.9318746892,4.56E-16,-0.9318746892,-0.3899283786,-0.5848896435,-0.5412334805,-0.846740638,-0.2822440569,-0.2822440569,-0.9534883721,0.1834034884,-0.9534883721,0.7071514183,-0.7071514183,1.73E-16,-0.5354330709,0.5354330709,-0.3569571654,g
-1.87E-16,-0.7653799759,0.7653799759,-0.7385524372,-0.7385524372,1.81E-16,-1.03E-16,-0.4190031153,0.4190031153,0.6118881119,-0.6118881119,-0.6118881119,-0.5540935673,-0.5540935673,0.5540935673,0,2.28E-16,-0.9318746892,-0.5848896435,-0.5848896435,0.5848896435,0,-2.07E-16,0.846740638,-0.9534883721,0.9534883721,0.9534883721,0.7071514183,-0.7071514183,0.7071514183,0.5354330709,-1.31E-16,-3.21E-32,b
0.7653799759,0.7653799759,0.05237495175,0.7385524372,0.1049556869,0.7385524372,0.09263320872,0.4190031153,-0.05237538941,0.6118881119,0.2416652098,0.6118881119,0.2714005702,0.5540935673,0.3268376316,-0.3494530085,0.9318746892,0.9318746892,1.43E-16,0.5848896435,0.5381043209,0.846740638,0.846740638,0.846740638,0.9534883721,0.9534883721,0.9534883721,0.7071514183,0.1767878546,0.7071514183,0.5354330709,0.5354330709,0.5354330709,g
-1.87E-16,-0.7653799759,-0.7653799759,0,0,0,0,0,0,0,0,0,1.36E-16,0.5540935673,-0.5540935673,0,2.28E-16,-0.9318746892,-0.5848896435,1.43E-16,3.51E-32,0.846740638,0.846740638,0.846740638,-0.9534883721,0.9534883721,-0.9534883721,0,0,0,0,0,0,b
0.7653799759,0.4970913329,-0.0604344029,0.430310192,-0.1062038405,-0.09696454948,-0.08959962617,0.1248461682,0.01844870717,0.2331048951,-0.1611652098,0.1770253497,-0.1772933187,0.01916609649,-0.1049841082,0.1888816808,-0.2743532273,0.1416076778,-0.1699221392,0.05564055178,-0.1843864601,0.05551231623,-0.226884154,0.02543608877,-0.2395544186,-0.0004386046512,-0.2213046512,-0.01847079505,-0.1494140232,-0.0333563324,-0.1014645669,0.007153385827,-0.1456431496,g
0.7653799759,-1.87E-16,-4.59E-32,0,0,0,0,0,0,0.6118881119,-0.2039606643,0.1019833916,0.1442970468,-3.53E-17,-8.66E-33,0,0,0,-2.84E-17,-0.1157613582,-0.1279446095,-0.1411262621,0.7673587032,-0.846740638,0.476744186,0.03973186047,0.7151162791,-0.1620578905,-0.7071514183,-0.08839392729,-0.1450113386,-0.1059729134,-0.5019685039,b
0.7653799759,0.7653799759,0.03940941496,0.7338478582,0.07476366322,0.7100590842,0.06182809969,0.4002024455,-0.1110190654,0.4040052448,0.3347089161,0.4921171329,0.1400914766,0.4088157749,0.1517108187,0.6222593237,0.2675784983,0.555537096,0.1713960611,0.3070319694,0.1707877759,0.3859613176,0.2411178641,0.3304235992,0.2595967442,0.3139837209,0.2436448837,0.1936251298,0.1666614463,0.1585928486,0.1144648819,0.0968384252,0.1021766929,g
0.7653799759,0.7653799759,-0.0728947889,-0.7385524372,-0.7385524372,-0.7385524372,-0.4190031153,0.4190031153,0.133016729,0.4977648601,0.4661975524,-0.6118881119,-0.5540935673,-0.5540935673,0.5540935673,0.4413731278,0.9318746892,0.9318746892,0.5848896435,0.4026321817,-0.5848896435,-0.846740638,-0.846740638,0.7022612829,0.3480995349,0.9534883721,0.9534883721,0.7071514183,0.3591904914,-0.7071514183,-0.1742299213,-0.5354330709,0.3899612598,b
0.7653799759,0.7169237696,-0.001454221954,0.4487518464,0.319084195,0.6817872969,-0.1681417601,0.390188271,0.07050984424,0.588618007,0.05544318182,0.6099055944,0.04528052632,0.5074721345,0.02824214912,0.788626912,-0.2359879463,0.8142627847,-0.08470371817,0.4964016893,0.1528492105,0.6357413384,-0.03082982663,0.7158938072,-0.02468581395,0.8323286047,-0.02194930233,0.6968552936,0.06636616061,0.5538197763,-0.05458204724,0.4596211024,-0.07884251969,g
0.7653799759,0.7653799759,-0.7653799759,0.7385524372,0.7385524372,0.7385524372,0.4190031153,0.4190031153,-0.2095015576,0.6118881119,0.6118881119,0.6118881119,0.5540935673,0.5540935673,0.5540935673,0,-2.28E-16,0.9318746892,0.5848896435,0.5848896435,0.5848896435,0.846740638,-0.846740638,0.846740638,0.9534883721,0.9534883721,0.5959302326,0.7071514183,-0.5303635637,-0.5303635637,0.5354330709,0.5354330709,0.5354330709,b
0.7653799759,0.7653799759,0.1764813148,0.7385524372,-0.5798301329,0.7385524372,-0.04358051402,0.4190031153,0.06458514019,0.6118881119,0.1702272727,0.6003846154,-0.03801635965,0.5540935673,0.0366255848,0.8927545898,-0.1766275286,0.7788981402,-0.09143579796,0.5696825127,0.02180468591,0.8435568932,0.07825576976,0.846740638,-0.0119472093,0.9176181395,-0.04383186047,0.6446745905,0.0274728326,0.7071514183,-0.07347212598,0.516816063,-0.06273669291,g
0.7653799759,0.2822415199,-0.7653799759,-0.7385524372,-0.7385524372,-0.05658050222,0.4190031153,0.4190031153,0.3982247508,0.4564501748,-0.2368618881,-0.6118881119,-0.439468231,-0.0536196345,0.5540935673,0.4536738737,0.433340368,0.2959168076,-0.160616545,-0.08389072156,-0.1180775212,-0.1014056588,0.05838276699,0.02558003467,0.06330209302,0.03282860465,-0.01130837209,-0.002849820216,-0.01182357171,-0.005381422293,0.0005782677165,8.03E-05,0.00174015748,b
0.7653799759,0.6111329493,0.2928726478,0.5967799114,-0.1252880355,0.7385524372,-0.03206630841,0.4112557477,-0.03099785047,0.4296494755,0.1264344406,0.6103277972,0.01166366959,0.5441974561,0.01378030702,0.9318746892,-0.1218332969,0.8914592839,0.04513593379,0.5848896435,0.001117139219,0.7646576006,0.2608299861,0.846740638,-0.1386467442,0.9534883721,-0.003756744186,0.5348751898,0.05592153416,0.7071514183,-0.1003937008,0.5354330709,-0.03073385827,g
0,0,0,0,0,0,0,0,0,0,-1.50E-16,0.6118881119,0.5540935673,0.5540935673,0.5540935673,0.9318746892,-0.9318746892,2.28E-16,1.43E-16,0.5848896435,0.5848896435,0.846740638,-0.846740638,0.846740638,0.9534883721,0.9534883721,-2.34E-16,0.7071514183,0.7071514183,0.7071514183,-0.5354330709,1.31E-16,3.21E-32,b
0.7653799759,0.7653799759,-0.2175822195,0.7385524372,-0.1871935007,0.6988404727,-0.1470449533,0.4190031153,-0.1280724922,0.5674405594,-0.300173951,0.5557045455,-0.2444605409,0.4195762719,-0.3263555702,0.6499639582,-0.5406643759,0.5556116459,-0.3367736078,0.400409601,-0.4151254244,0.4611772885,-0.7394331969,0.4167149376,-0.6992216279,0.3385265116,-0.7251660465,0.1863485417,-0.5532681982,0.1174154215,-0.3916425197,0.07492850394,-0.3748031496,g
0.7653799759,-1.87E-16,-4.59E-32,0,0,0,-8.72E-17,-0.356152648,-0.4190031153,0,-1.50E-16,0.6118881119,-0.5540935673,1.36E-16,3.32E-32,-0.9318746892,-0.9318746892,-0.9318746892,-0.5848896435,0.5848896435,-0.5848896435,-0.5080443828,-0.846740638,0.846740638,0.9534883721,-0.9534883721,-0.1906976744,0.7071514183,-0.7071514183,1.73E-16,0.5354330709,-1.31E-16,-3.21E-32,b
0.7653799759,0.7653799759,0.06958069361,0.704985229,-0.06714180207,0.5707016248,1.03E-16,0.4190031153,-1.03E-16,0.5840777972,-2.93E-16,0.6118881119,0.02518355263,0.5037209211,-0.02518355263,0.9318746892,-4.56E-16,0.9318746892,1.24E-16,0.5051340917,0.05317231749,0.6543018932,0.0769771914,0.7697634466,0.04333604651,0.8728327907,0.02762255814,0.6750113863,0.06428713544,0.6107242509,-0.04867622047,0.4624214173,0.02433543307,g
0,0,0,-0.7385524372,0.7385524372,0.7385524372,0.4190031153,-0.4190031153,-0.4190031153,0,1.50E-16,-0.6118881119,-0.5540935673,-0.5540935673,-0.1731542398,-0.9318746892,-0.9318746892,0.9318746892,-0.5848896435,0.5848896435,-0.5848896435,0,-2.07E-16,0.846740638,-0.9534883721,-0.9534883721,-0.9534883721,0,-1.73E-16,0.7071514183,-0.5354330709,1.31E-16,3.21E-32,b
0.7653799759,0.6978428468,-0.06753712907,0.71683161,0.1303323486,0.6082200886,0.03697283489,0.3820302804,-0.01232288162,0.5938924825,-0.1079798951,0.5938924825,0.081485,0.5215017836,0.01629589181,0.9318746892,-4.56E-16,0.9318746892,1.10E-16,0.4472709593,0.06881226655,0.7471216019,0.02490264216,0.7222189598,0.02804209302,0.8835309302,0.02479069767,0.6655567719,-0.08319636436,0.6863540951,0.03149417323,0.4881864567,0.03149417323,g
0.7653799759,-0.7653799759,0.7653799759,-0.7385524372,0.1125849335,0.2094091581,0.4190031153,-0.4190031153,0.4190031153,-0.6118881119,-0.6118881119,0.6118881119,0.5540935673,-0.5540935673,-0.1300790058,0.2637298558,-0.9318746892,0.9318746892,0.5848896435,-0.1836670458,-0.5848896435,-0.846740638,-0.846740638,0.846740638,-0.9534883721,-0.9534883721,-0.03411581395,0.7071514183,-0.7071514183,-0.7071514183,-0.1730359055,0.07998834646,0.5354330709,b
0.7653799759,0.362545187,-0.08056389626,0.6187666174,0.0129689808,0.6141432792,0.01095693146,0.2866861215,-0.02205213396,0.418659965,-2.22E-16,0.4886293706,0.02785982456,0.4339383772,0.03189362573,0.7847409945,0.4414104028,0.9318746892,0.03078274194,0.4243374363,0.04463292869,0.5952671359,0.06893315534,0.3565201456,0.200737907,0.6237625581,0.08550883721,0.3721879345,-0.1488765881,0.4253515781,0.05104818898,0.3074349606,0.05203874016,g
0.7653799759,-0.004906085645,-0.3826899879,0,3.48E-18,-0.01420236337,0.4190031153,-1.03E-16,-2.51E-32,0,0,0,0,0,0,0,-7.17E-17,0.2927018399,0.5436490747,-0.2062086927,0.43491809,-0.2930992718,-0.6839039459,1.68E-16,-1.44E-16,-0.5867576744,-0.488967907,0,0,0,0,0,0,b
0.7653799759,0.7653799759,0.347903468,0.7385524372,0.4028434269,0.6042688331,0.2666368224,0.4190031153,-0.03809157321,0.6118881119,-2.72E-16,0.5006346154,-0.251863231,0.3526029825,0.1511179386,0.9318746892,-0.5930077772,0.9318746892,-0.1595169525,0.531717326,-0.2658615874,0.846740638,0.06562239945,0.846740638,-0.08668162791,0.9534883721,0.08454581395,0.7071514183,0.2571485417,0.7071514183,0.340728189,0.3894044094,0.1460286614,g
-1.87E-16,-0.7653799759,-0.7653799759,0.7385524372,-0.7385524372,-0.7385524372,0.4190031153,-1.03E-16,-2.51E-32,0.6118881119,-0.6118881119,0.6118881119,-0.5540935673,1.36E-16,3.32E-32,0,0,0,-1.43E-16,-0.5848896435,0.5848896435,0.846740638,-0.846740638,-0.846740638,0.9534883721,0.9534883721,0.9534883721,0,-1.73E-16,0.7071514183,0.2677165354,-6.56E-17,-1.61E-32,b
0.7653799759,0.347903468,0.06958069361,0.469985229,0.06714180207,0.2014254062,0.07618314642,0.2666368224,-6.53E-17,0.222506993,-0.05562674825,0.2781337413,-0.0503726462,0.2693559649,-0.007441476608,0.5930077772,-0.169433456,0.42358364,5.21E-17,0.2126892699,-0.05317231749,0.2309315742,0.1539543828,0.3079087656,-0.08668162791,0.3284004651,-0.01685767442,0.1928614063,-1.10E-16,0.2571485417,3.80E-17,0.1551952756,-0.009809133858,g
0.7653799759,-0.7653799759,-0.4567558082,0,1.81E-16,-0.7385524372,0.2703240498,-0.3649391433,0.4190031153,0,0,0,0,0,0,0,0,0,-1.43E-16,-0.5848896435,-0.5848896435,0,-6.19E-17,0.252658939,0.2229923256,0.9534883721,0.4921239535,0,0,0,0,0,0,b
0.7653799759,0.7653799759,0.1093421834,0.7385524372,0.5275406204,0.7385524372,0.2992897352,0.4190031153,-0.05985878505,0.5244737762,-0.08741433566,0.6118881119,0.01404073099,0.5540935673,-1.36E-16,0.3993735356,-0.1331276181,0.9318746892,0.0211554584,0.5848896435,-0.16710882,0.846740638,-2.67E-16,0.2419222677,-0.2724211628,0.9534883721,0.04663511628,0.7071514183,0.0366445865,0.7071514183,0.3059625197,0.5354330709,-1.31E-16,g
1.87E-16,0.7653799759,0.7653799759,0.7385524372,-0.7385524372,0.7385524372,0.4190031153,0.4190031153,0.4190031153,0.6118881119,0.6118881119,0.6118881119,-0.5540935673,0.5540935673,0.5540935673,0.9318746892,-0.9318746892,0.9318746892,-0.5848896435,0.5848896435,0.5848896435,0.846740638,0.846740638,0.846740638,-0.9534883721,0.9534883721,0.9534883721,0.7071514183,0.7071514183,0.7071514183,0.5354330709,0.5354330709,0.5354330709,b
0.7653799759,0.6661255006,0.3595142823,0.3984121123,0.6068020679,0.07666174298,0.3992052181,-0.1593594548,0.3683707788,-0.452423951,0.356277972,-0.5635428322,0.09270539474,-0.4566672953,-0.1382020175,-0.5533751467,-0.5902680656,-0.2237617504,-0.4847623854,0.1100937776,-0.4603023005,0.4365540707,-0.4862831484,0.5865711096,-0.2368751163,0.6588318605,0.09996372093,0.3733618058,0.2811775469,0.1836755094,0.3029105512,-0.03608283465,0.3081524409,g
1.87E-16,0.7653799759,-0.7653799759,0.7385524372,0.7385524372,0.7385524372,-0.4190031153,0.4190031153,0.4190031153,0.6118881119,-0.6118881119,0.6118881119,-0.5540935673,0.5540935673,-0.5540935673,0.9318746892,0.9318746892,0.9318746892,0.5848896435,0.5848896435,0.5848896435,0.846740638,-0.846740638,0.846740638,0.9534883721,0.9534883721,0.9534883721,0.7071514183,0.7071514183,0.7071514183,0.5354330709,0.5354330709,-0.5354330709,b
0.7653799759,0.7091781242,0.03194696019,0.6592762186,0.1164401773,0.6358788774,0.08292490654,0.3506008567,0.1530450779,0.4932980769,0.2459667832,0.4663872378,0.2246960234,0.3689487427,0.2679596491,0.560066007,0.4822637892,0.4975465341,0.305195416,0.2832912988,0.3170803735,0.3602542718,0.4714990569,0.2823033287,0.5270311628,0.257232093,0.516924186,0.1577442669,0.3779582901,0.101207511,0.2630261417,0.06196566929,0.2493565354,g
1.87E-16,0.7653799759,0.7653799759,0.7385524372,-0.7385524372,0.7385524372,-0.4190031153,0.4190031153,0.4190031153,0,-1.50E-16,0.6118881119,-0.5540935673,1.36E-16,3.32E-32,0,0,0,-1.43E-16,-0.5848896435,0.5848896435,0.846740638,0.846740638,-2.07E-16,2.34E-16,0.9534883721,0.9534883721,0,1.73E-16,-0.7071514183,-0.5354330709,1.31E-16,3.21E-32,b
0.7653799759,0.715913468,0.1044360977,0.6921418021,0.1872895126,0.6329763663,0.1624852181,0.3311758723,0.1974635981,0.4427132867,0.366777972,0.3993181818,0.4155701754,0.2816457602,0.4077352924,0.3879301144,0.7710517553,0.2379914769,0.5027243463,0.08020006791,0.5007532683,0.004182898752,0.7524899376,-0.06232857836,0.7606930233,-0.2001848837,0.7437590698,-0.2345550539,0.5052879744,-0.2724795845,0.3446207874,-0.2538970079,0.2989590551,g
1.87E-16,0.7653799759,-0.7653799759,-0.7385524372,0.7385524372,-0.7385524372,0.4190031153,0.4190031153,0.4190031153,0.6118881119,0.6118881119,-0.6118881119,-0.5540935673,-0.5540935673,-0.5540935673,0.9318746892,0.9318746892,0.9318746892,-0.5848896435,-0.5848896435,-0.5848896435,-0.846740638,-0.846740638,0.846740638,2.34E-16,0.9534883721,-0.9534883721,0.7071514183,-0.7071514183,-0.7071514183,0.5354330709,-0.5354330709,0.5354330709,b
0.7653799759,0.6171029131,0.100027509,0.5395937962,0.1796381093,0.4772156573,0.07976981308,0.1547085202,0.1909690498,0.274083042,0.2841547203,0.152972028,0.3175399415,0.1395872515,0.2056518275,0.141784734,0.4834286325,-0.09139826952,0.336311545,-0.02024887946,0.2508299236,-0.0749873509,0.376156061,-0.1265284535,0.3814525581,-0.1901255814,0.333492093,-0.168528326,0.2088996005,-0.1883427087,0.1279470866,-0.1276793701,0.1668088189,g
1.87E-16,0.7653799759,-0.7653799759,0.7385524372,0.7385524372,0.7385524372,-0.4190031153,0.4190031153,0.4190031153,0.6118881119,-0.6118881119,0.6118881119,0.5540935673,0.5540935673,-0.5540935673,0.9318746892,-0.9318746892,0.9318746892,0.5848896435,0.5848896435,0.5848896435,0.846740638,-0.846740638,0.846740638,-0.9534883721,0.9534883721,-0.9534883721,0.7071514183,0.7071514183,0.7071514183,-0.5354330709,0.5354330709,0.5354330709,b
0.7653799759,0.7459929011,0.1001270084,0.6951255539,0.1479763663,0.6557090103,0.1351201246,0.3729504829,0.137060109,0.5234702797,0.2766774476,0.4423828671,0.2897022807,0.3875662865,0.3259178363,0.545593993,0.6233589359,0.4553978419,0.4117506112,0.2587844228,0.3986549321,0.2988063037,0.6403222053,0.227197448,0.7266534884,0.16031,0.7488793023,0.05301514183,0.5688255294,-0.02094582501,0.4160422047,-0.05509070866,0.3975162205,g
0,0,0,0.7385524372,0.7385524372,-1.81E-16,1.03E-16,0.4190031153,0.4190031153,0,-1.50E-16,0.6118881119,-0.5540935673,1.36E-16,3.32E-32,0,0,0,0,0,0,0,0,0,2.34E-16,0.9534883721,-0.9534883721,0,1.73E-16,-0.7071514183,0.5354330709,-1.31E-16,-3.21E-32,b
0.7653799759,0.7065069481,0.1182588601,0.6381019202,0.2197710487,0.53605613,0.1541512461,0.295765919,0.2381194704,0.3515236014,0.3837701049,0.264763986,0.4137749123,0.1756753655,0.3751047222,0.1782489906,0.7158474988,0.04366764794,0.4455162903,-0.07056108659,0.4501837097,-0.1564692025,0.6039546949,-0.2480188003,0.6265181395,-0.3699344186,0.5582960465,-0.3309397922,0.3545020775,-0.3758226928,0.2180925984,-0.3010793701,0.1879102362,g
0,0,0,0.7385524372,0.7385524372,0.7385524372,0.4190031153,-1.03E-16,-2.51E-32,0,1.50E-16,-0.6118881119,-0.5540935673,1.36E-16,3.32E-32,-0.9318746892,-0.9318746892,2.28E-16,0,0,0,0.846740638,0.846740638,-2.07E-16,2.34E-16,0.9534883721,0.9534883721,0,1.73E-16,-0.7071514183,0.5354330709,-1.31E-16,-3.21E-32,b
0.7653799759,0.6796880338,0.2919006152,0.4868980798,0.5127843427,0.2152732644,0.3682702181,-0.02818214953,0.3776684579,-0.2422893357,0.4922089161,-0.3951206294,0.3130739474,-0.4596760234,0.1490844152,-0.7356218797,-0.07646031825,-0.5850309299,-0.1809765535,-0.272774983,-0.3252278862,-0.1392803675,-0.5447759917,0.08096533981,-0.5821523256,0.2899176744,-0.461412093,0.3056803436,-0.2109998402,0.3325662405,-0.05065732283,0.225695748,0.06722897638,g
1.87E-16,0.7653799759,-0.7653799759,0.7385524372,0.7385524372,0.7385524372,0.4190031153,0.4190031153,0.4190031153,0.6118881119,0.6118881119,0.6118881119,-0.5540935673,0.5540935673,0.5540935673,0.9318746892,0.9318746892,0.9318746892,-0.5848896435,0.5848896435,-0.5848896435,0.846740638,-0.846740638,0.846740638,-0.9534883721,0.9534883721,0.9534883721,0.7071514183,-0.7071514183,0.7071514183,0.5354330709,0.5354330709,0.5354330709,b
0.7653799759,0.5627303197,-0.2930869542,0.591957164,0.0759084195,0.5821713442,0.06396501558,0.2328819315,0.02200604361,0.6118881119,0.1298732517,0.4402351399,0.1604322515,0.3812052924,0.182435307,0.4628807956,0.1610931775,0.5995029438,-0.01664011036,0.3357208065,0.2487418676,0.4497886269,0.3799494591,0.8004239251,0.5487230233,0.4211939535,0.4595813953,0.0882029964,0.7071514183,0.2479980024,0.2662226772,0.1637782677,0.2668116535,g
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34E-16,0.9534883721,0.9534883721,0,0,0,0,0,0,b
0.7653799759,0.7244244934,0.006827189385,0.7185155096,-0.001920236337,0.7305908419,0.001558691589,0.4014091745,0.006695669782,0.5755052448,0.02159965035,0.5948347902,0.02614767544,0.5464747807,0.01029505848,0.8785435007,0.06648925908,0.918371825,-0.004129320883,0.5718466044,0.02912750424,0.815902344,0.06010165049,0.7897888627,0.07724209302,0.9081309302,0.04153395349,0.689281702,0.005784498602,0.6919123052,0.03780692913,0.5354330709,-0.001392125984,g
1.87E-16,0.7653799759,0.7653799759,-0.7385524372,-0.7385524372,-0.7385524372,-0.4190031153,1.03E-16,2.51E-32,0,1.50E-16,-0.6118881119,-0.5540935673,1.36E-16,3.32E-32,0,0,0,-1.43E-16,-0.5848896435,0.5848896435,0.846740638,0.846740638,-2.07E-16,2.34E-16,0.9534883721,-0.9534883721,0,1.73E-16,-0.7071514183,-0.5354330709,-0.5354330709,-0.5354330709,b
0.7653799759,0.3862566586,-0.1293492159,0.5276366322,0.01117429838,0.5248375185,0.009461090343,0.2851944704,0.005371619938,0.2118050699,0.03422902098,0.4225087413,0.02434133041,0.3773432602,0.02802605263,0.6245703729,0.05304230731,0.5908365092,-0.02726755518,0.3772713667,0.04010003396,0.5340985922,0.06249792649,0.7115415603,0.1722476744,0.5714732558,0.07917767442,0.2703298442,0.04780343588,0.3993001199,0.04843527559,0.2925177953,0.0500415748,g
0.7653799759,0.5260380036,0.7653799759,0.6792688331,-0.5619423929,0.6039364845,0.01821825545,0.3188069003,0.0448417134,0.5310515734,0.451243007,0.4287316434,0.1009946345,0.4206678363,0.07597730994,0.871097822,-0.233751447,0.6591708802,0.1095439813,0.3794939474,0.1437775722,0.5097463315,0.655588939,0.846740638,-0.5134153488,0.8511027907,0.2118269767,0.502572513,0.3807727527,0.7071514183,-0.03492094488,0.3026374803,0.1280381102,b
0.7653799759,0.5839543064,-0.05953125452,0.7385524372,-0.2188330871,0.7385524372,-0.3592574611,0.3352024922,0.02560528037,0.2787517483,-0.2617534965,0.6118881119,-0.0697105117,0.5540935673,-0.4627734064,0.4590321532,0.01725831924,0.766206007,-0.03466056027,0.5744493633,-0.1166152971,0.846740638,0.1865962344,0.5895855062,-0.2524932558,0.8786204651,-0.2340718605,0.5578646824,0.01440467439,0.6187009189,-0.1451291339,0.5354330709,-0.3053949606,g
0.7653799759,0.2948320205,0.1191237394,0.3046159527,0.05460118168,0.1954135894,0.1010845016,0.09782046729,0.05543411215,0.1190428322,0.1547587413,0.1499982517,0.2048206871,0.04958583333,0.1272032602,-0.03625924416,0.3444674789,0.04713422178,0.1456550679,0.1456550679,0.05689806452,0.06589335645,0.2536919626,-0.02111771151,0.2715725581,-0.05743813953,0.250347907,-0.1045594087,0.1045594087,-0.06604087095,0.1666696063,-0.1020856693,0.1541725984,b
0.7653799759,0.4403996381,-0.02430081423,0.5553766617,-0.03956425406,0.4542688331,-0.004986137072,0.2261276012,0.01413297508,0.3775716783,0.06070541958,0.3617910839,-0.01319296784,0.3474055848,0.00659371345,0.6600747986,0.02403304823,0.5620788563,0.009282198642,0.2796766808,-0.0162482343,0.500652337,0.03192212205,0.423370319,0.0378344186,0.5844025581,-0.01179465116,0.4363548542,-0.09540886936,0.48686668,-0.007437165354,0.3346456693,-0.017,g
0.7653799759,0.04901493366,-0.1168811761,-0.03274002954,0.04365583456,0.06184638109,-0.01032004673,-0.006192866044,0.07843319315,0.03918531469,-2.81E-17,0.07535402098,-0.05458929825,0.03275247076,-8.02E-18,0.01835793138,-0.02754621581,-0.1193545102,-0.1210136672,0.04033983871,0.00864466893,0.0583997018,0.02502965326,0.06674009709,0.1549990698,0.26773,-0.04696883721,-0.04179972034,-0.06618937275,0.03134802237,0.02901511811,0.03956314961,-0.05802488189,b
